AgendaItemID,MeetingDate,ProjectTitle,LocationName,Location,Latitude,Longitude,CoordinateType,GeocodeConfidence,GeocodeSource,GeocoderDisplayName,EvidenceStatus,EvidenceReason,EvidenceSnippet,Document_Link
726,2017-07-26,Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Developme,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Development Order Amendments for the Coconut Point Mixed Use Planned Development and Development of Regional Impact for Property Bounded by US 41 on the West, Williams Road on the North, Seminole Gulf Railroad Right-of-Way on the East and the Southern Boundary for the Village of Estero Limits, subject to all conditions and revisions, as stated in the ordinance. The conditions and deviations include, but are not l...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/072617%20Zoning%20and%20DRI%20Development%20Order%20Hearing%20Approved%20Minutes.pdf
1241,2019-02-06,"1) Approve the contract with Hole Montes, Inc. to provide professional engineering service",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"1) Approve the contract with Hole Montes, Inc. to provide professional engineering services to proceed with the design and permitting services work required for the Williams Road at Estero High School Turn Lane Improvements. 2) Authorize the Village Manager to execute the contract on behalf of the Council. Questions or Comments: None",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf
1244,2019-02-20,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS. Action: Motion to approve Supplemental Task Authorization (STA)-1 under CN 2018-02 Miscellaneous Professional Services to AIM Engineering & Surveying, Inc. to perform a suite of design services for the Williams Road & Atlantic Gulf Boulevard Intersection Improvements Project. Financial Impact: The Village of Estero will pay up to $79,275.08 for the proposed services. (c) Trailside Drive and Poinciana Avenue Resurfacing Recommended",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2019-02-20%20Council%20Meeting%20Approved%20Minutes.pdf
1409,2020-04-22,"APPROVED BY THE COUNCIL MAY 27, 2020 COVID-19 NOTICE: Pursuant to Executive Order No. 20-6",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"APPROVED BY THE COUNCIL MAY 27, 2020 COVID-19 NOTICE: Pursuant to Executive Order No. 20-69, issued by the Office of Governor Ron DeSantis on March 20, 2020, municipalities may conduct meetings of their governing boards without having a quorum ofits members present physically or at any specific location, and utilizing communications media technology such as telephonic or video conferencing, as provided by Section 120.54(5)(b )2, Florida Statutes. The Village ofEstero held this virtual public...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2020-04-22%20Council%20Meeting%20Approved%20Minutes.pdf
1420,2020-05-27,Williams Road at Estero High School Turn Lane Improvements RFB 2020-03,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road at Estero High School Turn Lane Improvements RFB 2020-03. Action: 1) Approved award of Request for Bids No. RFB 2020-03 Williams Road at Estero High School Turn Lane Improvements (Via a Piggyback of Lee County Bl80007ANB) to Pavement Maintenance, LLC at a Grand Total Cost of $448,800. 2) Approved a contingency fund amount of $44,800 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur. 3) Authorized the Village Manager to execute t...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2020-05-27%20Council%20Meeting%20Minutes.pdf
181,2021-03-03,Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract. Action: Approved the Williams Road Bicycle and Pedestrian Improvements - Concept Design contract with Banks Engineering under Supplemental Task Authorization (STA) - 01 Contract EC 2020-56 Miscellaneous Professional Services to perform a suite of design services for the Bicycle & Pedestrian improvements along Williams Road, between US 41 and Three Oaks Parkway, approve a 10% contingency for additional services that may...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/0232021%20minutes.pdf
820,2021-09-09,Approved executing the attached contract with HighSpans to provide Williams Road Bike-Ped ,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Approved executing the attached contract with HighSpans to provide Williams Road Bike-Ped Improvements project management services for a not to exceed contract amount of $41,934.00, approve a contingency fund amount of $4,200 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract with HighSpans and any other related ancillary documents on behalf of the Village Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/09092021%20Minutes.pdf
1060,2021-11-03,Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation - RFB 2021-03,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation - RFB 2021-03. Action: Approved the award of Request for Bids No. RFB 2021-03, Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation for the Village of Estero to O'Donnell Landscapes, Inc. to provide landscaping and irrigation work at a cost of $120,181, approve a contingency fund amount of $12,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, authorize...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11032021%20minutes.pdf
305,2022-04-06,"Resolution No. 2022-06 a Resolution Approving a Commercial Contract for the Purchase of Real Estate from GESS Family Partnership + Gulf Coast Driving Range LLC, located at 9000 Williams Road, Estero, Florida; Providing for Due Diligence; and Provi...",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Resolution No. 2022-06 a Resolution Approving a Commercial Contract for the Purchase of Real Estate from GESS Family Partnership + Gulf Coast Driving Range LLC, located at 9000 Williams Road, Estero, Florida; Providing for Due Diligence; and Providing an . Action: Approved Resolution No. 2022-06 Commercial Contract for the Purchase of Real Estate from Gess Family Partnership + Gulf Coast Driving Range LLC, Located at 9000 Williams Road, Estero, Florida",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04062022%20minutes.pdf
355,2022-04-20,Williams Road Bicycle/Pedestrian Improvements Design and Permitting Contract,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Bicycle/Pedestrian Improvements Design and Permitting Contract. Action: Approved the contract EC 2020-48 STA 10 with CW3 Engineering to provide design and permitting services for the Williams Road Bicycle/Pedestrian Improvements Project in the amount of $358,790, approve a contingency fund amount of $36,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract with CW3 Engin...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04202022%20minutes.pdf
395,2022-05-04,Via Coconut Point and Williams Road Sidewalks,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Via Coconut Point and Williams Road Sidewalks. Action: Approved Misc. Contractor Services contract EC 2019-59 STA 08 with Cougar Contracting, LLC for $52,815 for the repair of sidewalks along Via Coconut Point and Williams Road, approve a contingency fund amount of $5,300 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05042022%20minutes.pdf
1203,2022-12-07,Village-Initiated rezoning,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,Village-Initiated rezoning. Action: Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/12072022%20minutes.pdf
1204,2022-12-07,"Contract with Vieste, LLC for Williams Road Mixed-Use Development Project",Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Contract with Vieste, LLC for Williams Road Mixed-Use Development Project. Action: Approved the contract with Vieste, LLC for the Williams Road Mixed- Use Development Project and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/12072022%20minutes.pdf
1434,2023-03-15,Recreational Proposals for the Village-owned Williams Road Property,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,Recreational Proposals for the Village-owned Williams Road Property. Action: Approved Recreational Proposals for the Village- owned Williams Road Property,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/3152023%20minutes.pdf
345,2023-04-19,Williams Road Widening Preliminary Design and Engineering CN 2023-01,Williams Road,"Williams Road, Estero, FL",26.4201213,-81.8206708,representative_linear_or_area_point,0.7,nominatim,"Williams Road, Meadows of Estero, Rapallo at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Williams Road Widening Preliminary Design and Engineering CN 2023-01. Action: Approved the consultants ranking for Williams Road Widening Preliminary Design and Engineering Project as follows: Number 1 - Kisinger Campo & Associates; Number 2 - Q. Grady Minor & Associates; Number 3 - Kimley-Horn and Associates, authorize staff to negotiate a contract with the Number 1 ranked firm, Kisinger Campo & Associates, to provide professional consulting services for the Williams Road Widening Preliminar...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04192023%20%20minutes.pdf
